图片,名称,sal,d,d1,d2,名称_链接,名称3,dc,dc4,dc5,关键词
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,软件测试（手机/手表/平板功能）,9千-1.2万·13薪,深圳·宝安区,5-7年,大专,https://jobs.51job.com/all/coVjIBbANnVG1UMVYzUzY.html,深圳市爱保护科技有限公司,电子技术/半导体/集成电路,民营,150-500人,"计算机
数据库
python
员工旅游
出国机会
弹性工作
年终奖金
绩效奖金
五险一金"
https://img01.51jobcdn.com/fansImg/CompLogo/6/5376/5375487/5375487_300.png?636862803846511948,嵌入式软件工程师（BMC方向）,1-1.8万,广州·黄埔区,1年,本科,https://jobs.51job.com/all/coAmEAZwRgDjUCYwZtUzE.html,广东汉为信息技术有限公司,计算机硬件,民营,少于50人,"linux
arm
bootloader
python
五险一金
通讯补贴
定期体检
年终奖金
员工旅游
周末双休"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,仿真应用工程师（先进制造部）,1-1.5万,无锡·滨湖区,1年,本科,https://jobs.51job.com/all/coAWBcMFUxAjsCbwZhVDQ.html,国家超级计算无锡中心,学术/科研,国企,150-500人,"仿真软件
python
c++
linux
五险一金
餐饮补贴
弹性工作
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,电气工程师,1-1.5万·14薪,合肥·新站区,3-4年,本科,https://jobs.51job.com/all/coCGhWM1IzDzIOaFAyVjU.html,康宁显示科技（合肥）有限公司,电子技术/半导体/集成电路,外资（欧美）,500-1000人,"python
PLC
免费班车
加班补贴
住房补贴
五险一金
带薪年假
补充医疗保险
定期体检
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2605/2604541/2604541_300.jpg?637666323431445408,存储器电路设计工程师,15-30万/年,苏州·苏州工业园区,无需经验,硕士,https://jobs.51job.com/all/coAmZUNlEyDjQAYAxrUjY.html,苏州珂晶达电子有限公司,电子技术/半导体/集成电路,民营,150-500人,"数字前端
python
五险一金
年终奖金
弹性工作时间
带薪年假
法定假日
餐饮补贴
定期调薪
商业保险
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_auto.png,Process & Data Analyst,8千-1.5万,沈阳·铁西区,2年,本科,https://jobs.51job.com/all/coB2NXNwdiAjQBYwNlVjI.html,星模技术咨询（上海）有限公司,汽车,外资（欧美）,150-500人,"Python
数据分析
五险一金
补充医疗保险
交通补贴
通讯补贴"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1649/1648549/1648549_300.jpg?637576473189426680,Electronic engineer supervisor,2-3万,上海,2年,本科,https://jobs.51job.com/all/coUjUHZV45DzkFZQZhB2s.html,技阳实业（上海）有限公司,原材料和加工,外资（欧美）,150-500人,"Labview
Python
CPK
Gerber
做五休二
周末双休
带薪年假
五险一金
包吃
免费班车
节日福利"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,物流数据分析专员-外企/福利好,1-1.2万·13薪,上海·浦东新区,3-4年,本科,https://jobs.51job.com/all/coA2JQNwRvU25WMQRiVzo.html,塔塔信息技术（中国）有限责任公司上海分公司,计算机服务(系统、数据服务、维修),外资（非欧美）,,"做五休二
周末双休
带薪年假
节日福利
专业培训
员工活动
补充医疗保险
免费班车
定期体检
powerbi
python
物流
供应链"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,自动化测试工程师,1.1-1.5万,成都·锦江区,3-4年,本科,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html,神州数码信息服务股份有限公司,计算机软件,已上市,10000人以上,"Python
Selenium
五险一金
周末双休
餐饮补贴"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2571/2570360/2570360_300.png?637838006436847808,Smartification SW Automation Tester (MJ000988),,上海·嘉定区,5-7年,本科,https://jobs.51job.com/all/coBmIHZlUxBzkBZ1A1XDk.html,Volvo Car China 沃尔沃汽车中国,汽车,外资（欧美）,5000-10000人,"python
五险一金
补充医疗保险
补充公积金
交通补贴
餐饮补贴
通讯补贴
年终奖金
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2540/2539093/2539093_120.gif?636410838075241473,自动化测试工程师,8千-1.5万·15薪,长沙·岳麓区,3-4年,本科,https://jobs.51job.com/all/coA2dTMlU1BTIAZQJoAWc.html,湖南兴天电子科技股份有限公司,电子技术/半导体/集成电路,民营,50-150人,"测试
Python
五险一金
年终奖金
绩效奖金
股票期权
保密津贴
全勤奖
节日福利
带薪年假
员工旅游
员工慰问津贴"
https://img01.51jobcdn.com/fansImg/CompLogo/1/299/299000/299000_300.jpg?636874664947195199,服务器测试工程师,1.2-2万·14薪,杭州·滨江区,1年,本科,http://companyads.51job.com/companyads/2022/bj/h3c/index.html,新华三技术有限公司,通信/电信/网络设备,合资,10000人以上,"linux
python
shell
x86
五险一金
专业培训
年终奖金
弹性工作
定期体检
交通补贴
餐饮补贴
补充医疗保险"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3310/3309893/184631411721226837332_300.png?1672910479510,Sr System Administration Engineer (R3726892),,北京,5-7年,硕士,http://ge.51job.com/,GE医疗集团,医疗设备/器械,外资（欧美）,5000-10000人,"Linux
Python"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2713/2712113/2712113_300.png?637081421451695071,高级Java研发工程师,1.6-2万·13薪,武汉,5-7年,本科,https://jobs.51job.com/all/coCW1QMwJgU28EYAVnAWc.html,武汉安天信息技术有限责任公司,计算机软件,民营,150-500人,"java
Python
五险一金
员工旅游
年终奖金
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,资深测试工程师-财务（平安正编）,1.8-2.8万·16薪,深圳,8-9年,本科,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html,神州数码信息服务股份有限公司,计算机软件,已上市,10000人以上,"java
python
web
app
五险一金
周末双休
餐饮补贴"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,机器人算法工程师,1.8-2.5万,深圳·宝安区,1年,本科,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html,上海博为峰信息技术有限公司,计算机软件,民营,1000-5000人,"python
机器人
c++
五险一金"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3319/3318253/3318253_120.gif?635979806531301879,嵌入式软件开发工程师,2-4万·14薪,北京,3-4年,本科,https://jobs.51job.com/all/coUzZSNVAyBjAHYABmUDY.html,新港海岸（北京）科技有限公司,电子技术/半导体/集成电路,民营,50-150人,"vc
python
嵌入式linux
五险一金
年终奖金
定期体检
绩效奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,MES运维工程师,6千-1万·13薪,东莞·企石镇,1年,大专,https://jobs.51job.com/all/coUzcAYVc1U2oGYgJhVTc.html,东莞明鑫电子有限公司,电子技术/半导体/集成电路,合资,1000-5000人,"数据库
python
linux
年终奖金
生日福利
年度调薪
带薪年假
五险
双休"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2301/2300675/2300675_300.jpg?637444010939652456,QC分析员—上海,7千-1.2万,上海·金山区,1年,本科,https://jobs.51job.com/all/coBmJRNlEyAjwFZlM3B2c.html,江苏慧聚药业股份有限公司,制药/生物工程,合资,150-500人,"sql
python
数据库
五险一金
年终奖金
员工旅游
专业培训
绩效奖金
定期体检
周末双休"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_chemicalindustry.png,数据分析专员,7千-1.2万,苏州·吴江区,1年,本科,https://jobs.51job.com/all/coUTUHYVE1U28DY1cwXTs.html,苏州赛伍应用技术股份有限公司,石油/化工/矿产/地质,已上市,500-1000人,"sql
python
五险一金
餐饮补贴
绩效奖金
免费班车
员工旅游
专业培训
出国机会
年终奖金
股票期权
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3319/3318253/3318253_120.gif?635979806531301879,嵌入式软件开发工程师,2-4万·14薪,深圳·福田区,3-4年,本科,https://jobs.51job.com/all/coUzZSNVAyBjAHYABmUDY.html,新港海岸（北京）科技有限公司,电子技术/半导体/集成电路,民营,50-150人,"vc
python
嵌入式linux
五险一金
年终奖金
定期体检
绩效奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4753/4752561/4752561_120.gif?636467731452994674,数据专员,3.5-4千,昆明,1年,大专,https://jobs.51job.com/all/coBWdUN1UzUm4BYVM2XTk.html,云南乾鹏律师事务所,法律,民营,少于50人,"python
hadoop
数据库
五险一金
绩效奖金
年终奖金
餐饮补贴
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,C++开发工程师,1-1.5万,北京·石景山区,1年,本科,https://jobs.51job.com/all/coUTQFaQBkBzsPbgBqUTY.html,北京迪生数字娱乐科技股份有限公司,计算机服务(系统、数据服务、维修),已上市,50-150人,"c++
数学
mysql
python
五险一金
专业培训
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_instrumentation.png,软件开发部经理,2-2.5万,北京·海淀区,5-7年,本科,https://jobs.51job.com/all/coUTABYVUxBzlRPAFkUTA.html,北京上德自动化系统有限公司,仪器仪表/工业自动化,民营,,"java
spring
数据库
mybatis
linux
c++
redis
python
五险一金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4508/4507976/4507976_120.gif?636380394098165432,数控系统开发工程师,1-2万,宁波·余姚市,3-4年,本科,https://jobs.51job.com/all/coUzEAYQVmATgDbwNnUzA.html,余姚市浙江大学机器人研究中心,学术/科研,事业单位,500-1000人,"数控系统
c++
python
数控机床
五险一金
绩效奖金
通讯补贴
员工旅游
定期体检
年终奖金
餐饮补贴
人才公寓"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7312/7311912/31685424949382439875_300.jpeg?1658802660191,嵌入式软件开发工程师,2-3万·14薪,天津·河西区,5-7年,本科,https://jobs.51job.com/all/coAGFdOlEzBzgDbwFjXDs.html,北京知存科技有限公司,电子技术/半导体/集成电路,民营,150-500人,"嵌入式
c++
fpga
python
软件
五险一金
补充医疗保险
员工旅游
股票期权
弹性工作
定期体检
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,全栈工程师,1.2-2.4万,珠海·香洲区,2年,大专,https://jobs.51job.com/all/coCWsFaAVnDzNUNVQ2B2c.html,珠海市横琴博贤智能科技有限公司,计算机服务(系统、数据服务、维修),外资（非欧美）,50-150人,"Python
Flask
Express
Vue
NoSQL
全栈
做五休二
绩效奖金
节日福利
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师 - 福州,1-2万·14薪,福州,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
linux
shell
python
docker
k8s
五险一金
员工旅游
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/1/422/421550/421550_300.jpg?637347498958023413,网络安全工程师（渗透）,6-8千,郑州,2年,本科,https://jobs.51job.com/all/coBmRTNVEzU2gAYAFi.html,湖北鑫英泰系统技术股份有限公司,计算机服务(系统、数据服务、维修),已上市,150-500人,"java
python
信息安全
五险一金
交通补贴
通讯补贴
餐饮补贴
双休"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7112/7111797/1652340884785_300.jpeg?1652340917190,OPC资深、主任工程师,2.5-5万,广州·黄埔区,5-7年,本科,https://jobs.51job.com/all/coVTRXMlEzAzxRMwFrVDY.html,锐立平芯微电子（广州）有限责任公司,电子技术/半导体/集成电路,合资,150-500人,"半导体工艺
OPC
Python
五险一金
免费班车
餐饮补贴
定期体检
绩效奖金
岗位晋升
节日礼物
带薪年假
福利年假"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2695/2694653/2694653_300.png?637399092951374705,Java软件工程师,1.5-3万,杭州·滨江区,5-7年,本科,https://jobs.51job.com/all/coCW1QMlc9DjQBYgRiXTs.html,嘉兴凯实生物科技有限公司,医疗设备/器械,民营,150-500人,"UI开发
JAVA
python
java
五险一金
定期体检
员工旅游
周末双休"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_environment.png,系统运维工程师,6千-1.2万,嘉兴,2年,大专,https://jobs.51job.com/all/coBGdQN1QxAzwBYwxrAmE.html,浙江巨能环境工程有限公司,环保,民营,50-150人,"数据库
linux
python
shell
sql
五险一金
专业培训
年终奖金
定期体检
餐饮补贴
周末双休
带薪年假
节日福利
绩效奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/1/422/421550/421550_300.jpg?637347498958023413,网络安全工程师（渗透）,7-8千,郑州,2年,本科,https://jobs.51job.com/all/coBmRTNVEzU2gAYAFi.html,湖北鑫英泰系统技术股份有限公司,计算机服务(系统、数据服务、维修),已上市,150-500人,"java
python
信息安全
五险一金
交通补贴
通讯补贴
餐饮补贴
双休"
https://img01.51jobcdn.com/fansImg/CompLogo/1/322/321535/321535_300.png?636550691299815427,装备开发工程师（电气）,1.5-2万,上海·嘉定区,3-4年,本科,https://jobs.51job.com/all/coCWwHYQBiAjlVMwZg.html,上海新时达电气股份有限公司,仪器仪表/工业自动化,已上市,1000-5000人,"C#
Python
labview
五险一金
免费班车
餐饮补贴
专业培训
绩效奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师—上海,2-2.5万·14薪,上海·徐汇区,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"mysql数据库
linux
shell
k8s
docker
python
五险一金
员工旅游
弹性工作"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,监控运维工程师,1.2-2万·13薪,上海·徐汇区,3-4年,本科,https://jobs.51job.com/all/coVjZUOAdsBzlRMlAzUjA.html,上海鸿帆网络科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"Zabbix
Elastic
Prometheus
SkyWalking
Grafana
Python
Golang
Docker"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,测试工程师,1.2-1.6万,深圳·罗湖区,5-7年,本科,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html,神州数码信息服务股份有限公司,计算机软件,已上市,10000人以上,"java
python
Web系统
移动app
五险一金
周末双休
餐饮补贴"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7064/7063498/7063498_300.png?637844256160803582,高级Java工程师,1.5-2.5万,苏州·苏州工业园区,8-9年,本科,https://jobs.51job.com/all/coCGlXM1E0AD0FZFY8Bms.html,苏州储慧信息科技有限公司,计算机软件,民营,50-150人,"java
数据库
spring
linux
python
五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
绩效奖金
年终奖金
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师 - 武汉,1.5-2万·14薪,武汉,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
linux
shell
python
docker
K8s
五险一金
员工旅游
弹性工作"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_chemicalindustry.png,数据分析专员,7千-1.2万,苏州·吴江区,1年,本科,https://jobs.51job.com/all/coUTUHYVE1U28DY1cwXTs.html,苏州赛伍应用技术股份有限公司,石油/化工/矿产/地质,已上市,500-1000人,"sql
python
五险一金
餐饮补贴
绩效奖金
免费班车
员工旅游
专业培训
出国机会
年终奖金
股票期权
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3319/3318253/3318253_120.gif?635979806531301879,嵌入式软件开发工程师,2-4万·14薪,深圳·福田区,3-4年,本科,https://jobs.51job.com/all/coUzZSNVAyBjAHYABmUDY.html,新港海岸（北京）科技有限公司,电子技术/半导体/集成电路,民营,50-150人,"vc
python
嵌入式linux
五险一金
年终奖金
定期体检
绩效奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4753/4752561/4752561_120.gif?636467731452994674,数据专员,3.5-4千,昆明,1年,大专,https://jobs.51job.com/all/coBWdUN1UzUm4BYVM2XTk.html,云南乾鹏律师事务所,法律,民营,少于50人,"python
hadoop
数据库
五险一金
绩效奖金
年终奖金
餐饮补贴
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,C++开发工程师,1-1.5万,北京·石景山区,1年,本科,https://jobs.51job.com/all/coUTQFaQBkBzsPbgBqUTY.html,北京迪生数字娱乐科技股份有限公司,计算机服务(系统、数据服务、维修),已上市,50-150人,"c++
数学
mysql
python
五险一金
专业培训
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_instrumentation.png,软件开发部经理,2-2.5万,北京·海淀区,5-7年,本科,https://jobs.51job.com/all/coUTABYVUxBzlRPAFkUTA.html,北京上德自动化系统有限公司,仪器仪表/工业自动化,民营,,"java
spring
数据库
mybatis
linux
c++
redis
python
五险一金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4508/4507976/4507976_120.gif?636380394098165432,数控系统开发工程师,1-2万,宁波·余姚市,3-4年,本科,https://jobs.51job.com/all/coUzEAYQVmATgDbwNnUzA.html,余姚市浙江大学机器人研究中心,学术/科研,事业单位,500-1000人,"数控系统
c++
python
数控机床
五险一金
绩效奖金
通讯补贴
员工旅游
定期体检
年终奖金
餐饮补贴
人才公寓"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7312/7311912/31685424949382439875_300.jpeg?1658802660191,嵌入式软件开发工程师,2-3万·14薪,天津·河西区,5-7年,本科,https://jobs.51job.com/all/coAGFdOlEzBzgDbwFjXDs.html,北京知存科技有限公司,电子技术/半导体/集成电路,民营,150-500人,"嵌入式
c++
fpga
python
软件
五险一金
补充医疗保险
员工旅游
股票期权
弹性工作
定期体检
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,全栈工程师,1.2-2.4万,珠海·香洲区,2年,大专,https://jobs.51job.com/all/coCWsFaAVnDzNUNVQ2B2c.html,珠海市横琴博贤智能科技有限公司,计算机服务(系统、数据服务、维修),外资（非欧美）,50-150人,"Python
Flask
Express
Vue
NoSQL
全栈
做五休二
绩效奖金
节日福利
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师 - 福州,1-2万·14薪,福州,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
linux
shell
python
docker
k8s
五险一金
员工旅游
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/1/422/421550/421550_300.jpg?637347498958023413,网络安全工程师（渗透）,6-8千,郑州,2年,本科,https://jobs.51job.com/all/coBmRTNVEzU2gAYAFi.html,湖北鑫英泰系统技术股份有限公司,计算机服务(系统、数据服务、维修),已上市,150-500人,"java
python
信息安全
五险一金
交通补贴
通讯补贴
餐饮补贴
双休"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7112/7111797/1652340884785_300.jpeg?1652340917190,OPC资深、主任工程师,2.5-5万,广州·黄埔区,5-7年,本科,https://jobs.51job.com/all/coVTRXMlEzAzxRMwFrVDY.html,锐立平芯微电子（广州）有限责任公司,电子技术/半导体/集成电路,合资,150-500人,"半导体工艺
OPC
Python
五险一金
免费班车
餐饮补贴
定期体检
绩效奖金
岗位晋升
节日礼物
带薪年假
福利年假"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2695/2694653/2694653_300.png?637399092951374705,Java软件工程师,1.5-3万,杭州·滨江区,5-7年,本科,https://jobs.51job.com/all/coCW1QMlc9DjQBYgRiXTs.html,嘉兴凯实生物科技有限公司,医疗设备/器械,民营,150-500人,"UI开发
JAVA
python
java
五险一金
定期体检
员工旅游
周末双休"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_environment.png,系统运维工程师,6千-1.2万,嘉兴,2年,大专,https://jobs.51job.com/all/coBGdQN1QxAzwBYwxrAmE.html,浙江巨能环境工程有限公司,环保,民营,50-150人,"数据库
linux
python
shell
sql
五险一金
专业培训
年终奖金
定期体检
餐饮补贴
周末双休
带薪年假
节日福利
绩效奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/1/422/421550/421550_300.jpg?637347498958023413,网络安全工程师（渗透）,7-8千,郑州,2年,本科,https://jobs.51job.com/all/coBmRTNVEzU2gAYAFi.html,湖北鑫英泰系统技术股份有限公司,计算机服务(系统、数据服务、维修),已上市,150-500人,"java
python
信息安全
五险一金
交通补贴
通讯补贴
餐饮补贴
双休"
https://img01.51jobcdn.com/fansImg/CompLogo/1/322/321535/321535_300.png?636550691299815427,装备开发工程师（电气）,1.5-2万,上海·嘉定区,3-4年,本科,https://jobs.51job.com/all/coCWwHYQBiAjlVMwZg.html,上海新时达电气股份有限公司,仪器仪表/工业自动化,已上市,1000-5000人,"C#
Python
labview
五险一金
免费班车
餐饮补贴
专业培训
绩效奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师—上海,2-2.5万·14薪,上海·徐汇区,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"mysql数据库
linux
shell
k8s
docker
python
五险一金
员工旅游
弹性工作"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,监控运维工程师,1.2-2万·13薪,上海·徐汇区,3-4年,本科,https://jobs.51job.com/all/coVjZUOAdsBzlRMlAzUjA.html,上海鸿帆网络科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"Zabbix
Elastic
Prometheus
SkyWalking
Grafana
Python
Golang
Docker"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,测试工程师,1.2-1.6万,深圳·罗湖区,5-7年,本科,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html,神州数码信息服务股份有限公司,计算机软件,已上市,10000人以上,"java
python
Web系统
移动app
五险一金
周末双休
餐饮补贴"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7064/7063498/7063498_300.png?637844256160803582,高级Java工程师,1.5-2.5万,苏州·苏州工业园区,8-9年,本科,https://jobs.51job.com/all/coCGlXM1E0AD0FZFY8Bms.html,苏州储慧信息科技有限公司,计算机软件,民营,50-150人,"java
数据库
spring
linux
python
五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
绩效奖金
年终奖金
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师 - 武汉,1.5-2万·14薪,武汉,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
linux
shell
python
docker
K8s
五险一金
员工旅游
弹性工作"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_chemicalindustry.png,数据分析专员,7千-1.2万,苏州·吴江区,1年,本科,https://jobs.51job.com/all/coUTUHYVE1U28DY1cwXTs.html,苏州赛伍应用技术股份有限公司,石油/化工/矿产/地质,已上市,500-1000人,"sql
python
五险一金
餐饮补贴
绩效奖金
免费班车
员工旅游
专业培训
出国机会
年终奖金
股票期权
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3319/3318253/3318253_120.gif?635979806531301879,嵌入式软件开发工程师,2-4万·14薪,深圳·福田区,3-4年,本科,https://jobs.51job.com/all/coUzZSNVAyBjAHYABmUDY.html,新港海岸（北京）科技有限公司,电子技术/半导体/集成电路,民营,50-150人,"vc
python
嵌入式linux
五险一金
年终奖金
定期体检
绩效奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4753/4752561/4752561_120.gif?636467731452994674,数据专员,3.5-4千,昆明,1年,大专,https://jobs.51job.com/all/coBWdUN1UzUm4BYVM2XTk.html,云南乾鹏律师事务所,法律,民营,少于50人,"python
hadoop
数据库
五险一金
绩效奖金
年终奖金
餐饮补贴
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,C++开发工程师,1-1.5万,北京·石景山区,1年,本科,https://jobs.51job.com/all/coUTQFaQBkBzsPbgBqUTY.html,北京迪生数字娱乐科技股份有限公司,计算机服务(系统、数据服务、维修),已上市,50-150人,"c++
数学
mysql
python
五险一金
专业培训
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_instrumentation.png,软件开发部经理,2-2.5万,北京·海淀区,5-7年,本科,https://jobs.51job.com/all/coUTABYVUxBzlRPAFkUTA.html,北京上德自动化系统有限公司,仪器仪表/工业自动化,民营,,"java
spring
数据库
mybatis
linux
c++
redis
python
五险一金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4508/4507976/4507976_120.gif?636380394098165432,数控系统开发工程师,1-2万,宁波·余姚市,3-4年,本科,https://jobs.51job.com/all/coUzEAYQVmATgDbwNnUzA.html,余姚市浙江大学机器人研究中心,学术/科研,事业单位,500-1000人,"数控系统
c++
python
数控机床
五险一金
绩效奖金
通讯补贴
员工旅游
定期体检
年终奖金
餐饮补贴
人才公寓"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7312/7311912/31685424949382439875_300.jpeg?1658802660191,嵌入式软件开发工程师,2-3万·14薪,天津·河西区,5-7年,本科,https://jobs.51job.com/all/coAGFdOlEzBzgDbwFjXDs.html,北京知存科技有限公司,电子技术/半导体/集成电路,民营,150-500人,"嵌入式
c++
fpga
python
软件
五险一金
补充医疗保险
员工旅游
股票期权
弹性工作
定期体检
绩效奖金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,全栈工程师,1.2-2.4万,珠海·香洲区,2年,大专,https://jobs.51job.com/all/coCWsFaAVnDzNUNVQ2B2c.html,珠海市横琴博贤智能科技有限公司,计算机服务(系统、数据服务、维修),外资（非欧美）,50-150人,"Python
Flask
Express
Vue
NoSQL
全栈
做五休二
绩效奖金
节日福利
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,应用运维工程师 - 福州,1-2万·14薪,福州,1年,本科,https://jobs.51job.com/all/coCGlXMlY9BDlVNARmUDU.html,武汉上云数字科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
linux
shell
python
docker
k8s
五险一金
员工旅游
弹性工作"
